chr1	1
scaffold5885	scaffold5885
scaffold5886	scaffold5886
scaffold5887	scaffold5887
scaffold5888	scaffold5888
scaffold5889	scaffold5889
scaffold589	scaffold589
scaffold5890	scaffold5890
scaffold5891	scaffold5891
scaffold5892	scaffold5892
scaffold5893	scaffold5893
scaffold5894	scaffold5894
scaffold5895	scaffold5895
scaffold5896	scaffold5896
scaffold5897	scaffold5897
scaffold5898	scaffold5898
scaffold5899	scaffold5899
scaffold5900	scaffold5900
scaffold5901	scaffold5901
scaffold5902	scaffold5902
scaffold5903	scaffold5903
scaffold5904	scaffold5904
scaffold5905	scaffold5905
scaffold5906	scaffold5906
scaffold5907	scaffold5907
scaffold5908	scaffold5908
scaffold5909	scaffold5909
scaffold5910	scaffold5910
scaffold5911	scaffold5911
scaffold5912	scaffold5912
scaffold5913	scaffold5913
scaffold5914	scaffold5914
scaffold5915	scaffold5915
scaffold5916	scaffold5916
scaffold5917	scaffold5917
scaffold5918	scaffold5918
scaffold5919	scaffold5919
scaffold5920	scaffold5920
scaffold5921	scaffold5921
scaffold5922	scaffold5922
scaffold5923	scaffold5923
scaffold5924	scaffold5924
scaffold5925	scaffold5925
scaffold5926	scaffold5926
scaffold5927	scaffold5927
scaffold5928	scaffold5928
scaffold5929	scaffold5929
scaffold593	scaffold593
scaffold5930	scaffold5930
scaffold5931	scaffold5931
scaffold5932	scaffold5932
scaffold5933	scaffold5933
scaffold5934	scaffold5934
scaffold5935	scaffold5935
scaffold5936	scaffold5936
scaffold5937	scaffold5937
scaffold5938	scaffold5938
scaffold5939	scaffold5939
scaffold5940	scaffold5940
scaffold5941	scaffold5941
scaffold5942	scaffold5942
scaffold5943	scaffold5943
scaffold5944	scaffold5944
scaffold5945	scaffold5945
scaffold5946	scaffold5946
scaffold5947	scaffold5947
scaffold5948	scaffold5948
scaffold5949	scaffold5949
scaffold5950	scaffold5950
scaffold5951	scaffold5951
scaffold5952	scaffold5952
scaffold5953	scaffold5953
scaffold5954	scaffold5954
scaffold5955	scaffold5955
scaffold5956	scaffold5956
scaffold5957	scaffold5957
scaffold5958	scaffold5958
scaffold5959	scaffold5959
scaffold596	scaffold596
scaffold5960	scaffold5960
scaffold5961	scaffold5961
scaffold5962	scaffold5962
scaffold5963	scaffold5963
scaffold5964	scaffold5964
scaffold5965	scaffold5965
scaffold5966	scaffold5966
scaffold5967	scaffold5967
scaffold5968	scaffold5968
scaffold5969	scaffold5969
scaffold5970	scaffold5970
scaffold5971	scaffold5971
scaffold5972	scaffold5972
scaffold5973	scaffold5973
scaffold5974	scaffold5974
scaffold5975	scaffold5975
scaffold5976	scaffold5976
scaffold5977	scaffold5977
scaffold5978	scaffold5978
scaffold5979	scaffold5979
scaffold5980	scaffold5980
scaffold5981	scaffold5981
scaffold5982	scaffold5982
scaffold5983	scaffold5983
scaffold5984	scaffold5984
scaffold5985	scaffold5985
scaffold5986	scaffold5986
scaffold5987	scaffold5987
scaffold5988	scaffold5988
scaffold5989	scaffold5989
scaffold5990	scaffold5990
scaffold5991	scaffold5991
scaffold5992	scaffold5992
scaffold5993	scaffold5993
scaffold5994	scaffold5994
scaffold5995	scaffold5995
scaffold5996	scaffold5996
scaffold5997	scaffold5997
scaffold5998	scaffold5998
scaffold5999	scaffold5999
scaffold600	scaffold600
scaffold6000	scaffold6000
scaffold6001	scaffold6001
scaffold6002	scaffold6002
scaffold6003	scaffold6003
scaffold6004	scaffold6004
scaffold6005	scaffold6005
scaffold6006	scaffold6006
scaffold6007	scaffold6007
scaffold6008	scaffold6008
scaffold6009	scaffold6009
scaffold6010	scaffold6010
scaffold6011	scaffold6011
scaffold6012	scaffold6012
scaffold6013	scaffold6013
scaffold6014	scaffold6014
scaffold6015	scaffold6015
scaffold6016	scaffold6016
scaffold6017	scaffold6017
scaffold6018	scaffold6018
scaffold6019	scaffold6019
scaffold6020	scaffold6020
scaffold6021	scaffold6021
scaffold6022	scaffold6022
scaffold6023	scaffold6023
scaffold6024	scaffold6024
scaffold6025	scaffold6025
scaffold6026	scaffold6026
scaffold6027	scaffold6027
scaffold6028	scaffold6028
scaffold6029	scaffold6029
scaffold6030	scaffold6030
scaffold6031	scaffold6031
scaffold6032	scaffold6032
scaffold6033	scaffold6033
scaffold6034	scaffold6034
scaffold6035	scaffold6035
scaffold6036	scaffold6036
scaffold6037	scaffold6037
scaffold6038	scaffold6038
scaffold6039	scaffold6039
scaffold604	scaffold604
scaffold6040	scaffold6040
scaffold6041	scaffold6041
scaffold6042	scaffold6042
scaffold6043	scaffold6043
scaffold6044	scaffold6044
scaffold6045	scaffold6045
scaffold6046	scaffold6046
scaffold6047	scaffold6047
scaffold6048	scaffold6048
scaffold6049	scaffold6049
scaffold6050	scaffold6050
scaffold6051	scaffold6051
scaffold6052	scaffold6052
scaffold6053	scaffold6053
scaffold6054	scaffold6054
scaffold6055	scaffold6055
scaffold6056	scaffold6056
scaffold6057	scaffold6057
scaffold6058	scaffold6058
scaffold6059	scaffold6059
scaffold6060	scaffold6060
scaffold6062	scaffold6062
scaffold6063	scaffold6063
scaffold6064	scaffold6064
scaffold6065	scaffold6065
scaffold6066	scaffold6066
scaffold6067	scaffold6067
scaffold6068	scaffold6068
scaffold6069	scaffold6069
scaffold6070	scaffold6070
scaffold6071	scaffold6071
scaffold6072	scaffold6072
scaffold6073	scaffold6073
scaffold6074	scaffold6074
scaffold6075	scaffold6075
scaffold6076	scaffold6076
scaffold6077	scaffold6077
scaffold6078	scaffold6078
scaffold6079	scaffold6079
scaffold6080	scaffold6080
scaffold6081	scaffold6081
scaffold6082	scaffold6082
scaffold6083	scaffold6083
scaffold6084	scaffold6084
scaffold6085	scaffold6085
scaffold6086	scaffold6086
scaffold6087	scaffold6087
scaffold6088	scaffold6088
scaffold6089	scaffold6089
scaffold6090	scaffold6090
scaffold6091	scaffold6091
scaffold6092	scaffold6092
scaffold6093	scaffold6093
scaffold6094	scaffold6094
scaffold6095	scaffold6095
scaffold6096	scaffold6096
scaffold6097	scaffold6097
scaffold6098	scaffold6098
scaffold6099	scaffold6099
scaffold6100	scaffold6100
scaffold6101	scaffold6101
scaffold6102	scaffold6102
scaffold6103	scaffold6103
scaffold6104	scaffold6104
scaffold6105	scaffold6105
scaffold6106	scaffold6106
scaffold6107	scaffold6107
scaffold6108	scaffold6108
scaffold6109	scaffold6109
scaffold6110	scaffold6110
scaffold6112	scaffold6112
scaffold6113	scaffold6113
scaffold6114	scaffold6114
scaffold6115	scaffold6115
scaffold6116	scaffold6116
scaffold6117	scaffold6117
scaffold6118	scaffold6118
scaffold6119	scaffold6119
scaffold6120	scaffold6120
scaffold6121	scaffold6121
scaffold6122	scaffold6122
scaffold6124	scaffold6124
scaffold6125	scaffold6125
scaffold6126	scaffold6126
scaffold6127	scaffold6127
scaffold6128	scaffold6128
scaffold6129	scaffold6129
scaffold6130	scaffold6130
scaffold6131	scaffold6131
scaffold6132	scaffold6132
scaffold6133	scaffold6133
scaffold6134	scaffold6134
scaffold6135	scaffold6135
scaffold6136	scaffold6136
scaffold6137	scaffold6137
scaffold6138	scaffold6138
scaffold6139	scaffold6139
scaffold6140	scaffold6140
scaffold6141	scaffold6141
scaffold6142	scaffold6142
scaffold6143	scaffold6143
scaffold6144	scaffold6144
scaffold6145	scaffold6145
scaffold6146	scaffold6146
scaffold6147	scaffold6147
scaffold6148	scaffold6148
scaffold6149	scaffold6149
scaffold615	scaffold615
scaffold6150	scaffold6150
scaffold6151	scaffold6151
scaffold6152	scaffold6152
scaffold6153	scaffold6153
scaffold6154	scaffold6154
scaffold6155	scaffold6155
scaffold6156	scaffold6156
scaffold6157	scaffold6157
scaffold6158	scaffold6158
scaffold6159	scaffold6159
scaffold616	scaffold616
scaffold6160	scaffold6160
scaffold6161	scaffold6161
scaffold6162	scaffold6162
scaffold6163	scaffold6163
scaffold6164	scaffold6164
scaffold6165	scaffold6165
scaffold6166	scaffold6166
scaffold6167	scaffold6167
scaffold6168	scaffold6168
scaffold6169	scaffold6169
scaffold617	scaffold617
scaffold6170	scaffold6170
scaffold6171	scaffold6171
scaffold6172	scaffold6172
scaffold6173	scaffold6173
scaffold6174	scaffold6174
scaffold6175	scaffold6175
scaffold6176	scaffold6176
scaffold6177	scaffold6177
scaffold6178	scaffold6178
scaffold6179	scaffold6179
scaffold6180	scaffold6180
scaffold6181	scaffold6181
scaffold6182	scaffold6182
scaffold6183	scaffold6183
scaffold6184	scaffold6184
scaffold6185	scaffold6185
scaffold6186	scaffold6186
scaffold6187	scaffold6187
scaffold6188	scaffold6188
scaffold6189	scaffold6189
scaffold6190	scaffold6190
scaffold6191	scaffold6191
scaffold6192	scaffold6192
scaffold6193	scaffold6193
scaffold6194	scaffold6194
scaffold6195	scaffold6195
scaffold6196	scaffold6196
scaffold6197	scaffold6197
scaffold6198	scaffold6198
scaffold6199	scaffold6199
scaffold6200	scaffold6200
scaffold6201	scaffold6201
scaffold6202	scaffold6202
scaffold6203	scaffold6203
scaffold6204	scaffold6204
scaffold6205	scaffold6205
scaffold6206	scaffold6206
scaffold6207	scaffold6207
scaffold6208	scaffold6208
scaffold6209	scaffold6209
scaffold6210	scaffold6210
scaffold6211	scaffold6211
scaffold6212	scaffold6212
scaffold6213	scaffold6213
scaffold6214	scaffold6214
scaffold6215	scaffold6215
scaffold6216	scaffold6216
scaffold6217	scaffold6217
scaffold6218	scaffold6218
scaffold6219	scaffold6219
scaffold6220	scaffold6220
scaffold6221	scaffold6221
scaffold6222	scaffold6222
scaffold6223	scaffold6223
scaffold6224	scaffold6224
scaffold6225	scaffold6225
scaffold6226	scaffold6226
scaffold6228	scaffold6228
scaffold6229	scaffold6229
scaffold6230	scaffold6230
scaffold6231	scaffold6231
scaffold6232	scaffold6232
scaffold6233	scaffold6233
scaffold6234	scaffold6234
scaffold6235	scaffold6235
scaffold6236	scaffold6236
scaffold6237	scaffold6237
scaffold6238	scaffold6238
scaffold6239	scaffold6239
scaffold6240	scaffold6240
scaffold6241	scaffold6241
scaffold6242	scaffold6242
scaffold6243	scaffold6243
scaffold6244	scaffold6244
scaffold6245	scaffold6245
scaffold6246	scaffold6246
scaffold6247	scaffold6247
scaffold6248	scaffold6248
scaffold6249	scaffold6249
scaffold625	scaffold625
scaffold6250	scaffold6250
scaffold6251	scaffold6251
scaffold6252	scaffold6252
scaffold6253	scaffold6253
scaffold6254	scaffold6254
scaffold6255	scaffold6255
scaffold6256	scaffold6256
scaffold6257	scaffold6257
scaffold6258	scaffold6258
scaffold6259	scaffold6259
scaffold6260	scaffold6260
scaffold6261	scaffold6261
scaffold6262	scaffold6262
scaffold6263	scaffold6263
scaffold6264	scaffold6264
scaffold6265	scaffold6265
scaffold6266	scaffold6266
scaffold6267	scaffold6267
scaffold6268	scaffold6268
scaffold6269	scaffold6269
scaffold6270	scaffold6270
scaffold6271	scaffold6271
scaffold6272	scaffold6272
scaffold6273	scaffold6273
scaffold6274	scaffold6274
scaffold6275	scaffold6275
scaffold6276	scaffold6276
scaffold6277	scaffold6277
scaffold6278	scaffold6278
scaffold6279	scaffold6279
scaffold628	scaffold628
scaffold6280	scaffold6280
scaffold6281	scaffold6281
scaffold6282	scaffold6282
scaffold6283	scaffold6283
scaffold6284	scaffold6284
scaffold6285	scaffold6285
scaffold6286	scaffold6286
scaffold6287	scaffold6287
scaffold6288	scaffold6288
scaffold6289	scaffold6289
scaffold6290	scaffold6290
scaffold6291	scaffold6291
scaffold6292	scaffold6292
scaffold6293	scaffold6293
scaffold6294	scaffold6294
scaffold6295	scaffold6295
scaffold6296	scaffold6296
scaffold6297	scaffold6297
scaffold6298	scaffold6298
scaffold6299	scaffold6299
scaffold6300	scaffold6300
scaffold6301	scaffold6301
scaffold6302	scaffold6302
scaffold6303	scaffold6303
scaffold6304	scaffold6304
scaffold6305	scaffold6305
scaffold6306	scaffold6306
scaffold6307	scaffold6307
scaffold6308	scaffold6308
scaffold6309	scaffold6309
scaffold6310	scaffold6310
scaffold6311	scaffold6311
scaffold6312	scaffold6312
scaffold6313	scaffold6313
scaffold6314	scaffold6314
scaffold6315	scaffold6315
scaffold6316	scaffold6316
scaffold6317	scaffold6317
scaffold6318	scaffold6318
scaffold6319	scaffold6319
scaffold6320	scaffold6320
scaffold6321	scaffold6321
scaffold6322	scaffold6322
scaffold6323	scaffold6323
scaffold6325	scaffold6325
scaffold6326	scaffold6326
scaffold6327	scaffold6327
scaffold6328	scaffold6328
scaffold6329	scaffold6329
scaffold633	scaffold633
scaffold6330	scaffold6330
scaffold6331	scaffold6331
scaffold6332	scaffold6332
scaffold6333	scaffold6333
scaffold6334	scaffold6334
scaffold6335	scaffold6335
scaffold6336	scaffold6336
scaffold6337	scaffold6337
scaffold6338	scaffold6338
scaffold6339	scaffold6339
scaffold6340	scaffold6340
scaffold6341	scaffold6341
scaffold6342	scaffold6342
scaffold6343	scaffold6343
scaffold6344	scaffold6344
scaffold6345	scaffold6345
scaffold6346	scaffold6346
scaffold6347	scaffold6347
scaffold6348	scaffold6348
scaffold6349	scaffold6349
scaffold6350	scaffold6350
scaffold6351	scaffold6351
scaffold6352	scaffold6352
scaffold6353	scaffold6353
scaffold6354	scaffold6354
scaffold6355	scaffold6355
scaffold6356	scaffold6356
scaffold6357	scaffold6357
scaffold6358	scaffold6358
scaffold6359	scaffold6359
scaffold6360	scaffold6360
scaffold6361	scaffold6361
scaffold6362	scaffold6362
scaffold6363	scaffold6363
scaffold6364	scaffold6364
scaffold6365	scaffold6365
scaffold6366	scaffold6366
scaffold6367	scaffold6367
scaffold6368	scaffold6368
scaffold6369	scaffold6369
scaffold637	scaffold637
scaffold6370	scaffold6370
scaffold6371	scaffold6371
scaffold6372	scaffold6372
scaffold6373	scaffold6373
scaffold6374	scaffold6374
scaffold6375	scaffold6375
scaffold6376	scaffold6376
scaffold6377	scaffold6377
scaffold6378	scaffold6378
scaffold6379	scaffold6379
scaffold6380	scaffold6380
scaffold6381	scaffold6381
scaffold6382	scaffold6382
scaffold6383	scaffold6383
scaffold6384	scaffold6384
scaffold6385	scaffold6385
scaffold6386	scaffold6386
scaffold6387	scaffold6387
scaffold6388	scaffold6388
scaffold6389	scaffold6389
scaffold639	scaffold639
scaffold6390	scaffold6390
scaffold6391	scaffold6391
scaffold6392	scaffold6392
scaffold6393	scaffold6393
scaffold6394	scaffold6394
scaffold6395	scaffold6395
scaffold6396	scaffold6396
scaffold6397	scaffold6397
scaffold6398	scaffold6398
scaffold6399	scaffold6399
scaffold640	scaffold640
scaffold6400	scaffold6400
scaffold6401	scaffold6401
scaffold6402	scaffold6402
scaffold6403	scaffold6403
scaffold6404	scaffold6404
scaffold6405	scaffold6405
scaffold6406	scaffold6406
scaffold6407	scaffold6407
scaffold6408	scaffold6408
scaffold6409	scaffold6409
scaffold641	scaffold641
scaffold6410	scaffold6410
scaffold6411	scaffold6411
scaffold6412	scaffold6412
scaffold6413	scaffold6413
scaffold6414	scaffold6414
scaffold6415	scaffold6415
scaffold6416	scaffold6416
scaffold6417	scaffold6417
scaffold6418	scaffold6418
scaffold6419	scaffold6419
scaffold6420	scaffold6420
scaffold6421	scaffold6421
scaffold6422	scaffold6422
scaffold6423	scaffold6423
scaffold6424	scaffold6424
scaffold6425	scaffold6425
scaffold6426	scaffold6426
scaffold6427	scaffold6427
scaffold6428	scaffold6428
scaffold6429	scaffold6429
scaffold643	scaffold643
scaffold6430	scaffold6430
scaffold6431	scaffold6431
scaffold6432	scaffold6432
scaffold6433	scaffold6433
scaffold6434	scaffold6434
scaffold6435	scaffold6435
scaffold6436	scaffold6436
scaffold6437	scaffold6437
scaffold6438	scaffold6438
scaffold6439	scaffold6439
scaffold6440	scaffold6440
scaffold6441	scaffold6441
scaffold6442	scaffold6442
scaffold6443	scaffold6443
scaffold6444	scaffold6444
scaffold6445	scaffold6445
scaffold6446	scaffold6446
scaffold6447	scaffold6447
scaffold6448	scaffold6448
scaffold6449	scaffold6449
scaffold645	scaffold645
scaffold6450	scaffold6450
scaffold6451	scaffold6451
scaffold6452	scaffold6452
scaffold6453	scaffold6453
scaffold6454	scaffold6454
scaffold6455	scaffold6455
scaffold6456	scaffold6456
scaffold6457	scaffold6457
scaffold6458	scaffold6458
scaffold6459	scaffold6459
scaffold6460	scaffold6460
scaffold6461	scaffold6461
scaffold6462	scaffold6462
scaffold6463	scaffold6463
scaffold6464	scaffold6464
scaffold6465	scaffold6465
scaffold6466	scaffold6466
scaffold6467	scaffold6467
scaffold6468	scaffold6468
scaffold6469	scaffold6469
scaffold6470	scaffold6470
scaffold6471	scaffold6471
scaffold6472	scaffold6472
scaffold6473	scaffold6473
scaffold6474	scaffold6474
scaffold6475	scaffold6475
scaffold6476	scaffold6476
scaffold6477	scaffold6477
scaffold6478	scaffold6478
scaffold6479	scaffold6479
scaffold6480	scaffold6480
scaffold6481	scaffold6481
scaffold6482	scaffold6482
scaffold6483	scaffold6483
scaffold6484	scaffold6484
scaffold6485	scaffold6485
scaffold6486	scaffold6486
scaffold6487	scaffold6487
scaffold6488	scaffold6488
scaffold6489	scaffold6489
scaffold6490	scaffold6490
scaffold6491	scaffold6491
scaffold6492	scaffold6492
scaffold6493	scaffold6493
scaffold6494	scaffold6494
scaffold6495	scaffold6495
scaffold6496	scaffold6496
scaffold6497	scaffold6497
scaffold6498	scaffold6498
scaffold6499	scaffold6499
scaffold6500	scaffold6500
scaffold6501	scaffold6501
scaffold6502	scaffold6502
scaffold6503	scaffold6503
scaffold6504	scaffold6504
scaffold6505	scaffold6505
scaffold6506	scaffold6506
scaffold6507	scaffold6507
scaffold6508	scaffold6508
scaffold6509	scaffold6509
scaffold651	scaffold651
scaffold6510	scaffold6510
scaffold6511	scaffold6511
scaffold6512	scaffold6512
scaffold6513	scaffold6513
scaffold6514	scaffold6514
scaffold6515	scaffold6515
scaffold6516	scaffold6516
scaffold6517	scaffold6517
scaffold6518	scaffold6518
scaffold6519	scaffold6519
scaffold6520	scaffold6520
scaffold6521	scaffold6521
scaffold6522	scaffold6522
scaffold6523	scaffold6523
scaffold6524	scaffold6524
scaffold6525	scaffold6525
scaffold6526	scaffold6526
scaffold6527	scaffold6527
scaffold6528	scaffold6528
scaffold6529	scaffold6529
scaffold6530	scaffold6530
scaffold6531	scaffold6531
scaffold6532	scaffold6532
scaffold6533	scaffold6533
scaffold6534	scaffold6534
scaffold6535	scaffold6535
scaffold6536	scaffold6536
scaffold6537	scaffold6537
scaffold6538	scaffold6538
scaffold6539	scaffold6539
scaffold6540	scaffold6540
scaffold6541	scaffold6541
scaffold6542	scaffold6542
scaffold6543	scaffold6543
scaffold6544	scaffold6544
scaffold6545	scaffold6545
scaffold6546	scaffold6546
scaffold6547	scaffold6547
scaffold6548	scaffold6548
scaffold6549	scaffold6549
scaffold6550	scaffold6550
scaffold6551	scaffold6551
scaffold6552	scaffold6552
scaffold6553	scaffold6553
scaffold6554	scaffold6554
scaffold6555	scaffold6555
scaffold6556	scaffold6556
scaffold6557	scaffold6557
scaffold6558	scaffold6558
scaffold6559	scaffold6559
scaffold656	scaffold656
scaffold6560	scaffold6560
scaffold6561	scaffold6561
scaffold6562	scaffold6562
scaffold6563	scaffold6563
scaffold6564	scaffold6564
scaffold6565	scaffold6565
scaffold6566	scaffold6566
scaffold6567	scaffold6567
scaffold6568	scaffold6568
scaffold6569	scaffold6569
scaffold657	scaffold657
scaffold6570	scaffold6570
scaffold6571	scaffold6571
scaffold6572	scaffold6572
scaffold6573	scaffold6573
scaffold6574	scaffold6574
scaffold6575	scaffold6575
scaffold6576	scaffold6576
scaffold6577	scaffold6577
scaffold6578	scaffold6578
scaffold6579	scaffold6579
scaffold658	scaffold658
scaffold6580	scaffold6580
scaffold6581	scaffold6581
scaffold6582	scaffold6582
scaffold6583	scaffold6583
scaffold6584	scaffold6584
scaffold6585	scaffold6585
scaffold6586	scaffold6586
scaffold6587	scaffold6587
scaffold6588	scaffold6588
scaffold6589	scaffold6589
scaffold6590	scaffold6590
scaffold6591	scaffold6591
scaffold6592	scaffold6592
scaffold6593	scaffold6593
scaffold6594	scaffold6594
scaffold6595	scaffold6595
scaffold6596	scaffold6596
scaffold6597	scaffold6597
scaffold6598	scaffold6598
scaffold6599	scaffold6599
scaffold660	scaffold660
